0.0059423,0.0069168,0.0007757,0.0086887,0.8383,-0.1,0.002372,39.7,0,-0.0029985,0.009068,0.00024015,2.33,7.2189,0.0092425,-0.0018846,0.85,1.73,2.77,73.4
-0.00095518,0.00031327,0.0077388,-0.0086887,-1.3633,-0.2,0.0003462,39.3,0.0042463,0.0029895,-0.0030257,0.001559,2.15,7.216,-0.037928,0.00049817,1.13,1.93,2.93,59.4
0.0041959,-0.00046994,-0.004325,0.016227,1.1859,-0.3,0.0053961,39.9,0,-8.9107e-06,-0.0060606,0.00083352,2.37,7.1531,0.016513,0.0012799,0.91,1.67,2.7,61.8
0.0068682,0.0082699,0.011128,0.005351,0.4645,0.1,0.0015752,40.1,0.0042283,-0.0059613,0.0090955,-0.0013789,2.85,7.2745,0.00099637,0.00024867,0.21,1.08,2.19,60.1
0.00511,0.0034644,-0.0073287,0.0021308,-0.1483,0,0.0058984,40.1,0.0042105,0.0029806,-0.0060698,-0.00018055,2.78,7.3291,-0.032387,-0.00046187,0.21,1.06,2.24,57.3
0.0013949,0.0076105,0.0095356,-0.0010648,-0.408,-0.1,0.0004675,40.2,0,-0.0029895,-9.2387e-06,-0.00047776,2.36,7.3018,-0.077267,-0.00067542,0.67,1.51,2.64,53.6
0.0014141,-0.0050329,-0.0078496,-0.0021331,-0.4058,0,0.00028758,40,0,0.0029895,-9.2951e-06,-5.9966e-05,2.68,7.2471,-0.12425,-0.0013522,0.35,1.23,2.34,52.5
0.0048011,0.0032896,-0.0055013,0.0095672,0.5469,-0.1,0.0018314,40,0.0041929,0,-9.352e-06,-0.0011315,2.71,7.2793,0.023802,-0.00060553,0.58,1.3,2.34,53.2
0.0016281,0.0027161,0.0231,0.001057,-0.0592,0.3,0.001649,40.1,0.0041754,0.0029895,-9.4095e-06,0.0019646,2.93,7.3245,0.026844,-0.00099815,0.27,1.05,2.13,52.9
0.00044129,0.011196,-0.015902,0.0063223,0.3707,-0.1,0.0025041,40.1,0,0.0059258,0.0030722,0.0034964,2.9,7.1884,-0.0089256,-0.0010348,0.16,1.08,2.13,53
0.0053339,-0.0049719,0.019836,0.0010531,-0.4024,-0.2,0.0011248,39.9,0,-0.01485,0,-0.0059911,2.9,7.335,-0.03206,0.0001428,0.08,1.03,2.09,53.6
0.0035972,0.013137,0.010659,0.0041858,0.4541,0.3,0.00026763,40.1,0.004158,0.0059347,0.006135,0.0018361,2.94,7.3914,0.066628,0.00021416,0.06,0.98,2.02,57.8
